Date,Content
2022-07-11 03:14:53+00:00,b'@airaniiofifteen Pagi Yopi'
2022-07-11 03:11:23+00:00,b'@airaniiofifteen Pagi!'
2022-07-11 03:11:08+00:00,b'@airaniiofifteen Pagi Iofi'
2022-07-11 03:11:05+00:00,b'@airaniiofifteen Pagi yopiii'
2022-07-11 03:10:21+00:00,b'@airaniiofifteen Pagi!!'
2022-07-11 03:10:19+00:00,b'@airaniiofifteen Pagi'
2022-07-11 03:10:03+00:00,b'@airaniiofifteen Pagiiiii!!!\xe2\x99\xa5\xef\xb8\x8f'
2022-07-11 03:09:45+00:00,b'@airaniiofifteen Kaberangan tetehhh'
2022-07-11 03:09:29+00:00,"b'@airaniiofifteen udah siang yop,lu bangun nya kesiangan'"
2022-07-11 03:09:12+00:00,b'@airaniiofifteen Selamat pagi \xf0\x9f\x98\x8a'
2022-07-11 03:09:10+00:00,b'@airaniiofifteen pagi Iofi\xf0\x9f\x92\x96'
2022-07-11 03:09:03+00:00,b'@airaniiofifteen Pagi Yopi\xe2\x9d\xa4\xf0\x9f\x8e\xa8'
2022-07-11 03:07:59+00:00,b'@airaniiofifteen Pagi juga beb! \xf0\x9f\xa5\xb0'
2022-07-11 03:06:16+00:00,b'@airaniiofifteen Pagi\xe2\x9d\xa4'
2022-07-11 03:05:18+00:00,"b""@airaniiofifteen Walaupun pagi ini di awali dengan sakit hati, paling nggak aku masih dapet morning pap dari yopi, Arigatou Yopi :') \xe2\x9d\xa4"""
2022-07-11 03:05:08+00:00,b'@airaniiofifteen Pagii Yopi!!!\xf0\x9f\xa5\xb0'
2022-07-11 03:04:46+00:00,b'@airaniiofifteen Lebih bail fikir evolusi lepas entertainment company'
2022-07-11 03:03:21+00:00,b'@airaniiofifteen Pagi\xf0\x9f\xa5\xb0'
2022-07-11 03:02:09+00:00,b'@airaniiofifteen Wilujeng enjing ka siang keun https://t.co/f2WIAL4QxL'
2022-07-11 03:02:01+00:00,b'@airaniiofifteen Pagi\xe2\x98\x80\xef\xb8\x8f'
2022-07-11 03:00:46+00:00,b'@airaniiofifteen Pagi Yopi!'
2022-07-11 02:59:34+00:00,b'@airaniiofifteen Pagi..... Iofi!'
2022-07-11 02:59:23+00:00,b'@airaniiofifteen Selamat pagi ayang ~\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:59:17+00:00,b'@airaniiofifteen Pagi!'
2022-07-11 02:58:19+00:00,b'@airaniiofifteen Pagi yopi \xf0\x9f\x98\x89\xe2\x9c\xa8'
2022-07-11 02:57:43+00:00,b'@airaniiofifteen Pagi istriku'
2022-07-11 02:56:41+00:00,b'@airaniiofifteen Pagi!'
2022-07-11 02:56:26+00:00,b'@airaniiofifteen Pagi!\xe2\x98\x80\xef\xb8\x8f'
2022-07-11 02:56:22+00:00,b'@airaniiofifteen Ohaaaapiiiii! Cemunguud pagiiii...'
2022-07-11 02:56:03+00:00,b'@airaniiofifteen Pagi desuwa~~~ https://t.co/TmqzOGSuPz'
2022-07-11 02:55:49+00:00,b'@airaniiofifteen Pagi!!!'
2022-07-11 02:55:44+00:00,b'@airaniiofifteen Pagi!'
2022-07-11 02:55:40+00:00,b'@airaniiofifteen pagi yopiii !!! selamat beraktifitas \xf0\x9f\x92\x96'
2022-07-11 02:55:15+00:00,b'@airaniiofifteen Pagi \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:55:01+00:00,b'@airaniiofifteen Pagi Yopi~\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0'
2022-07-11 02:54:48+00:00,b'@airaniiofifteen Pagi!'
2022-07-11 02:54:47+00:00,b'@airaniiofifteen Pagiiiii &lt;3'
2022-07-11 02:54:45+00:00,b'@airaniiofifteen Pagi iofi'
2022-07-11 02:54:16+00:00,b'@airaniiofifteen Pagi Yopi sayang'
2022-07-11 02:53:48+00:00,b'@airaniiofifteen PAGI~'
2022-07-11 02:52:48+00:00,b'@airaniiofifteen Pagiii'
2022-07-11 02:52:37+00:00,b'@airaniiofifteen pagiii yopiii \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:52:34+00:00,"b'@airaniiofifteen Pagi, Yoyop! \xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-11 02:52:06+00:00,b'@airaniiofifteen Pagi!!!'
2022-07-11 02:51:46+00:00,b'@airaniiofifteen Pagi yopi\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:51:03+00:00,b'@airaniiofifteen Pagi Yopi~ \xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:50:57+00:00,b'@airaniiofifteen PAGI CHAYANK'
2022-07-11 02:50:57+00:00,b'@airaniiofifteen pagi juga yop'
2022-07-11 02:50:48+00:00,b'@airaniiofifteen Pagi!!!\xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\xa5\xb0'
2022-07-11 02:50:46+00:00,b'@airaniiofifteen Pagi\xe2\x98\x80\xef\xb8\x8f'
2022-07-11 02:50:39+00:00,b'@airaniiofifteen Pagi Iofi'
2022-07-11 02:50:34+00:00,b'@airaniiofifteen Pagi teteh \xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:50:24+00:00,b'@airaniiofifteen Ohapagi Yopi. Jangan lupa sarapan dan produktif hari ini'
2022-07-11 02:50:22+00:00,b'@airaniiofifteen Selamat Pagii Yopiii \xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:50:20+00:00,b'@airaniiofifteen Pagi yopi!'
2022-07-11 02:50:05+00:00,b'@airaniiofifteen Pagi beb\xe2\x99\xa5\xef\xb8\x8f'
2022-07-11 02:50:02+00:00,b'@airaniiofifteen Pagi sayang\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:49:58+00:00,b'@airaniiofifteen Pagi Yopi~'
2022-07-11 02:49:58+00:00,b'@airaniiofifteen Pagi yopi'
2022-07-11 02:49:49+00:00,b'@airaniiofifteen Pagi manisss!!! Tepat setelah di tweet lagi \xf0\x9f\x92\x9a\xf0\x9f\xa4\xa3'
2022-07-11 02:49:47+00:00,b'@airaniiofifteen pagi \xf0\x9f\xab\xb6'
2022-07-11 02:49:27+00:00,b'@airaniiofifteen Pagi Iofi~'
2022-07-11 02:49:27+00:00,b'@airaniiofifteen Pagi Iofi~'
2022-07-11 02:49:20+00:00,b'@airaniiofifteen Pagi lopiii'
2022-07-11 02:49:20+00:00,b'@airaniiofifteen PAGIII!!'
2022-07-11 02:49:19+00:00,b'@airaniiofifteen Pagi https://t.co/wHgsmg6Ktg'
2022-07-11 02:49:16+00:00,b'@airaniiofifteen Pagi Yopi~'
2022-07-11 02:49:14+00:00,b'@airaniiofifteen pagii yopi~ \xf0\x9f\xa5\xb0\nselamat hari minggu part 2 \xf0\x9f\x98\x81'
2022-07-11 02:49:10+00:00,b'@airaniiofifteen Pagi cantik'
2022-07-11 02:49:04+00:00,b'@airaniiofifteen Pagii juga yopii\xf0\x9f\x96\xa4'
2022-07-11 02:49:03+00:00,b'@airaniiofifteen Pagi pagi'
2022-07-11 02:49:03+00:00,b'@airaniiofifteen Pagi Yopi'
2022-07-11 02:49:02+00:00,b'@airaniiofifteen Pagi Yopi~!\xf0\x9f\xa5\xb0'
2022-07-11 02:48:50+00:00,b'@airaniiofifteen Pagi! \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-11 02:48:47+00:00,b'@airaniiofifteen OBISA~\xf0\x9f\x98\x89\n\nPagi yopi sayang\xf0\x9f\xa5\xb0'
2022-07-11 02:48:34+00:00,b'@airaniiofifteen Pagi Yopi'
2022-07-11 02:48:33+00:00,b'@airaniiofifteen Pagiii'
2022-07-11 02:48:32+00:00,b'@airaniiofifteen Pagi\xf0\x9f\x98\x98'
2022-07-11 02:48:28+00:00,b'@airaniiofifteen Pagi Yopi~!! \xf0\x9f\x98\x8a'
2022-07-11 02:48:28+00:00,b'@airaniiofifteen Pagi!'
2022-07-11 02:48:28+00:00,b'@airaniiofifteen Pagi yopi \xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\xa8~'
2022-07-11 02:48:17+00:00,"b'@airaniiofifteen Pagiii, Yopi sayangku~!\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-11 02:48:16+00:00,b'@airaniiofifteen Pagi Yopi\xf0\x9f\xa5\xb0'
2022-07-11 02:48:15+00:00,b'@airaniiofifteen Pagi ~'
2022-07-11 02:48:09+00:00,b'@airaniiofifteen Pagi!!'
2022-07-11 02:48:06+00:00,b'@airaniiofifteen pagi yopi\xf0\x9f\x98\x98\xf0\x9f\x98\x98'
2022-07-11 02:48:04+00:00,b'@airaniiofifteen Pagi yopi ! ! !'
2022-07-11 02:48:00+00:00,b'@airaniiofifteen Pagii yopiii\nTidurnya nyenyak?'
2022-07-11 02:47:59+00:00,b'@airaniiofifteen Pagi Iofi'
2022-07-11 02:47:58+00:00,b'@airaniiofifteen Pagi\xef\xbc\x81'
2022-07-11 02:47:51+00:00,b'@airaniiofifteen Pagi yopi~\xf0\x9f\x92\x9e'
2022-07-11 02:47:49+00:00,b'@airaniiofifteen Pagi Iofi!!!'
2022-07-11 02:47:47+00:00,b'@airaniiofifteen Pagiiiii'
2022-07-11 02:47:45+00:00,b'@airaniiofifteen Pagi juga Yop!'
2022-07-11 02:47:45+00:00,b'@airaniiofifteen Pagi.. Mantan..'
2022-07-11 02:47:45+00:00,b'@airaniiofifteen PAGI YOPI!!'
2022-07-11 02:47:45+00:00,b'@airaniiofifteen pagi pagi'
2022-07-11 02:47:42+00:00,b'@airaniiofifteen Pagi Iofi~\xf0\x9f\x8e\xa8\xe2\x9d\xa4'
2022-07-11 02:47:40+00:00,b'@airaniiofifteen Pagi Iofi \xf0\x9f\x98\x89'
2022-07-11 02:43:50+00:00,"b'Menunggu ""Pagiii"" dari yang paling manis \xf0\x9f\x92\x9a\n@airaniiofifteen'"
2022-07-11 02:20:57+00:00,b'@airaniiofifteen Pagi syg'
2022-07-11 00:46:48+00:00,b'@airaniiofifteen Pagiii'
2022-07-10 22:51:46+00:00,b'@airaniiofifteen Pagi'
2022-07-10 22:44:52+00:00,b'@airaniiofifteen Heh kamu jangan nackal ya! https://t.co/9kXUF23Pf8'
2022-07-10 13:13:36+00:00,b'@airaniiofifteen Yop... mulai dah'
2022-07-10 11:41:34+00:00,b'@airaniiofifteen Yametekudastop https://t.co/42myp1VBL4'
2022-07-10 11:37:48+00:00,b'@airaniiofifteen Pagi beb'
2022-07-10 11:33:34+00:00,"b'@airaniiofifteen Bikin juga yop, jan mau kalah https://t.co/Adw63Eppj4'"
2022-07-10 11:29:18+00:00,b'@airaniiofifteen Gasabar liat Yopi ahegao :v'
2022-07-10 10:25:36+00:00,b'@airaniiofifteen Erofi berulah kembali'
2022-07-10 09:11:38+00:00,b'@absinthevii @airaniiofifteen Tenang bukan kita\xf0\x9f\x98\x82'
2022-07-10 09:10:39+00:00,b'@ch_xyn @airaniiofifteen Kali ini yg mulai @airaniiofifteen wkwkwk bukan kita kan younz \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2022-07-10 08:40:14+00:00,b'@airaniiofifteen Heh wwwwww'
2022-07-10 08:31:47+00:00,b'@airaniiofifteen Versi mu kapan yop?'
2022-07-10 08:28:09+00:00,b'@airaniiofifteen Kapan yopi bisa melet?'
2022-07-10 08:27:26+00:00,b'@airaniiofifteen Lucu banget ekspresi nya \xf0\x9f\x98\x86'
2022-07-10 08:19:01+00:00,b'@airaniiofifteen Lah kok!!?'
2022-07-10 08:03:30+00:00,b'@airaniiofifteen Ohhhhh niceeeeee\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\nMangatttt yopi grindingnya www'
2022-07-10 07:56:15+00:00,b'@airaniiofifteen Saya mau carry malzenonya yop'
2022-07-10 07:49:33+00:00,b'@airaniiofifteen Allo kak iofi kakak tahun ini ada hewan qurban apa \xf0\x9f\x97\xbf'
2022-07-10 07:44:08+00:00,b'@airaniiofifteen hah gimana gimana'
2022-07-10 06:47:29+00:00,b'@airaniiofifteen met pagi~'
2022-07-10 06:12:01+00:00,b'@airaniiofifteen pagi yopi senpai'
2022-07-10 06:01:37+00:00,b'@airaniiofifteen Siang'
2022-07-10 05:35:47+00:00,b'@airaniiofifteen Terkadang... https://t.co/0HzZ4GsJFG'
2022-07-10 05:26:45+00:00,b'@airaniiofifteen Siang iofiii\xf0\x9f\x92\x9e'
2022-07-10 05:25:37+00:00,b'@airaniiofifteen pagi!'
2022-07-10 05:13:39+00:00,b'@airaniiofifteen Pagi\xef\xbc\x81\xef\xbc\x81'
2022-07-10 04:55:19+00:00,b'@airaniiofifteen Pagi~!'
2022-07-10 04:47:43+00:00,b'@airaniiofifteen Pagi Yopiii'
2022-07-10 04:43:57+00:00,b'@airaniiofifteen Loh bukan nya emang group -comedian- idol kan yah ?'
2022-07-10 04:38:14+00:00,b'@airaniiofifteen Pagi Yopi'
2022-07-10 04:27:10+00:00,b'@airaniiofifteen Selamat pagi \xf0\x9f\x98\x8a'
2022-07-10 04:23:50+00:00,b'@airaniiofifteen Kukira rata ternyata masih ada juga'
2022-07-10 04:11:30+00:00,b'@airaniiofifteen Pagi Iofi!!!!'
2022-07-10 04:10:15+00:00,b'@airaniiofifteen ID butuh juga sih yop kalo ini mah \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3\xf0\x9f\x98\xb3'
2022-07-10 04:06:47+00:00,b'@airaniiofifteen aku kira FA wkwk'
2022-07-10 04:06:12+00:00,b'@airaniiofifteen pagi yopp\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\nbtw nyate g nih yop?'
2022-07-10 04:05:05+00:00,b'@airaniiofifteen Pagi beb mohon maaf lahir dan batin\xe2\x9d\xa3'
2022-07-10 04:02:59+00:00,"b'@airaniiofifteen Pagi, Yopi~!'"
2022-07-10 04:01:53+00:00,b'@airaniiofifteen Pagi Iofi~'
2022-07-10 04:01:30+00:00,b'@airaniiofifteen Bonk\xf0\x9f\x94\xa8'
2022-07-10 03:59:50+00:00,b'@airaniiofifteen pagi'
2022-07-10 03:58:31+00:00,b'@airaniiofifteen Pagi!\xe2\x98\x80\xef\xb8\x8f'
2022-07-10 03:54:19+00:00,b'@airaniiofifteen Sangeface Matsuri paisen Pas 2.0 kan nerfed... pas 3.0 malah bangkit lagi kayak gini \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2022-07-10 03:54:15+00:00,"b'@airaniiofifteen Ohayopi,pagi'"
2022-07-10 03:52:20+00:00,b'@airaniiofifteen Ini banget emang'
2022-07-10 03:50:40+00:00,b'@airaniiofifteen Hmmm siapa ya...apakah dari manajemen atau karna talent sendiri\xf0\x9f\x91\x80'
2022-07-10 03:49:57+00:00,"b'@airaniiofifteen sejak Airani meninggal, jadilah entertainment'"
2022-07-10 03:49:11+00:00,"b'@airaniiofifteen Sebenarnya memang sangat membangongkan sih update ekspresi yg ahegao...tapi ya begitulah, mari kit\xe2\x80\xa6 https://t.co/k5FqzDdYTz'"
2022-07-10 03:48:21+00:00,b'@airaniiofifteen Pagi yopi~\xf0\x9f\xa5\xb0'
2022-07-10 03:46:21+00:00,"b'@airaniiofifteen wkwkwk, ditunggu versi untuk Yopi'"
2022-07-10 03:39:26+00:00,b'@airaniiofifteen Pagi Iofi-chan!!!!!!!!!!!!!'
2022-07-10 03:36:04+00:00,b'@airaniiofifteen Pagi Yopi\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4'
2022-07-10 03:33:59+00:00,b'@airaniiofifteen Pagi Iofi\xf0\x9f\xa5\xb0'
2022-07-10 03:33:24+00:00,"b'@airaniiofifteen pagii yopi~ \xf0\x9f\xa5\xb0\nhappy Sunday siesta, dan selamat bakar bakar \xf0\x9f\x98\x81'"
2022-07-10 03:32:24+00:00,b'@airaniiofifteen Pagi'
2022-07-10 03:31:49+00:00,b'@airaniiofifteen Pagi Yopi!!'
2022-07-10 03:29:21+00:00,b'@airaniiofifteen pagi cantik'
2022-07-10 03:28:46+00:00,b'@airaniiofifteen Pagi\xe2\x98\xba\xef\xb8\x8f'
2022-07-10 03:26:23+00:00,b'@airaniiofifteen Pagi~!!'
2022-07-10 03:25:59+00:00,b'@airaniiofifteen pagi\xe2\x9c\xa8\xe2\x9c\xa8\xf0\x9f\x92\x9b'
2022-07-10 03:23:44+00:00,b'@airaniiofifteen Pagi!'
2022-07-10 03:23:40+00:00,b'@airaniiofifteen Pagi juga beb \xe2\x9d\xa4\xef\xb8\x8f'
2022-07-10 03:23:34+00:00,b'@airaniiofifteen Pagi yopi!!!'
2022-07-10 03:21:58+00:00,b'@airaniiofifteen Pagi Yopi~!'
2022-07-10 03:21:31+00:00,b'@airaniiofifteen Pagiii\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-10 03:20:22+00:00,b'@airaniiofifteen PAGI\xef\xbc\x81\xef\xbc\x81'
2022-07-10 03:19:20+00:00,b'@airaniiofifteen Pagi bebeb Yopi~ \xf0\x9f\x92\x96'
2022-07-10 03:16:38+00:00,b'@airaniiofifteen Selalu kawai\xf0\x9f\x98\x8d'
2022-07-10 03:16:20+00:00,b'@airaniiofifteen Pagi! \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-10 03:15:45+00:00,b'@airaniiofifteen Pagi &gt;:|'
2022-07-10 03:14:30+00:00,b'@airaniiofifteen Pagi yopi\xef\xbd\x9e\xe2\x99\xa5\xef\xb8\x8f'
2022-07-10 03:13:44+00:00,b'@airaniiofifteen pagi juga yopi \xe2\x9d\xa4'
2022-07-10 03:13:12+00:00,b'@airaniiofifteen Pagi!\nSudah kurbanin Watame?'
2022-07-10 03:12:39+00:00,b'@airaniiofifteen pagi( \xcb\x87\xcf\x89\xcb\x87 )'
2022-07-10 03:11:57+00:00,b'@airaniiofifteen Pagi \xf0\x9f\x98\x8a'
2022-07-10 03:11:53+00:00,b'@airaniiofifteen Pagi yopii'
2022-07-10 03:11:18+00:00,b'@airaniiofifteen Pagi\xe3\x80\x9c'
2022-07-10 03:11:05+00:00,b'@airaniiofifteen Ah-ma-hat- (Agh my Heart) Iofi Kawaii~~\n... \nPagi XD'
2022-07-10 03:09:50+00:00,b'@airaniiofifteen pagi \xe2\x9d\xa4\xef\xb8\x8f yopi'
2022-07-10 03:06:20+00:00,b'@airaniiofifteen Pagi juga'
2022-07-10 03:04:05+00:00,b'@airaniiofifteen Pagiii'
2022-07-10 03:03:06+00:00,b'@airaniiofifteen Pagi~ \xf0\x9f\x91\x8b\xf0\x9f\x98\x89'
2022-07-10 03:02:51+00:00,b'@airaniiofifteen Pagi yopi~ \xf0\x9f\x98\x8c'
2022-07-10 03:01:19+00:00,b'@airaniiofifteen jgn lupa nyate yop'
2022-07-10 02:58:05+00:00,b'@airaniiofifteen Pagi!'
2022-07-10 02:54:45+00:00,b'@airaniiofifteen Pagi Yopiiii'
2022-07-10 02:54:25+00:00,b'@airaniiofifteen Pagi Yopi!'
2022-07-10 02:52:59+00:00,b'@airaniiofifteen Selamat hari raya idul adha saya minta seikhlasnya ygy \xf0\x9f\x99\x8f\xf0\x9f\x98\x8a https://t.co/C6e14ZjjNY'
2022-07-10 02:49:28+00:00,b'@airaniiofifteen Pagi yopi \xf0\x9f\xa5\xb0'
2022-07-10 02:49:17+00:00,b'@airaniiofifteen Pagi Yopi'
2022-07-10 02:48:58+00:00,b'@airaniiofifteen Pagi neng \xe2\x9d\xa4\xef\xb8\x8f'
2022-07-10 02:47:50+00:00,b'@airaniiofifteen Pagi yopiii'
2022-07-10 02:47:45+00:00,b'@airaniiofifteen Pagi Yopi!!!!'
2022-07-10 02:47:18+00:00,b'@airaniiofifteen Pagi Iofi!!( \xe1\x90\xa2\xcb\x99\xea\x92\xb3\xe2\x80\x8b\xcb\x99\xe1\x90\xa2 )\xe2\x98\x80'
2022-07-10 02:46:58+00:00,b'@airaniiofifteen Pagii yoooopi~~~'
2022-07-10 02:45:32+00:00,b'@airaniiofifteen Pagiii yopiii *wink*'
2022-07-10 02:44:45+00:00,b'@airaniiofifteen pagi\xef\xbc\x81'
2022-07-10 02:44:06+00:00,b'@airaniiofifteen Pagi bebb \xf0\x9f\x98\x89'
2022-07-10 02:42:36+00:00,b'@airaniiofifteen Pagi Yopi O.&lt;'
2022-07-10 02:42:22+00:00,b'@airaniiofifteen PAGIII'
2022-07-10 02:41:49+00:00,b'@airaniiofifteen Pagi bep'
2022-07-10 02:40:54+00:00,b'@airaniiofifteen Pagi Yop \xf0\x9f\x92\x96\xf0\x9f\x92\x96 Semoga harimu indah~'
2022-07-10 02:40:52+00:00,b'@airaniiofifteen Pagi!'
2022-07-10 02:40:44+00:00,b'@airaniiofifteen Pagiiii'
2022-07-10 02:40:30+00:00,b'@airaniiofifteen Pagi \xf0\x9f\xa5\xb0'
2022-07-10 02:39:49+00:00,b'@airaniiofifteen Pagi Yopi\xe2\x9d\xa4\xe2\x98\x95'
2022-07-10 02:39:48+00:00,b'@airaniiofifteen Pagi!'
2022-07-10 02:39:19+00:00,b'@airaniiofifteen Pagi Yopiii'
2022-07-10 02:38:36+00:00,b'@airaniiofifteen Pagi'
2022-07-10 02:38:25+00:00,b'@airaniiofifteen Pagiii Yopiiii!!!'
2022-07-10 02:38:21+00:00,b'@airaniiofifteen pagi yopi\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
2022-07-10 02:37:30+00:00,b'@airaniiofifteen Pagiii yopiii'
2022-07-10 02:37:05+00:00,b'@airaniiofifteen Pagi yopi!'
2022-07-10 02:36:58+00:00,b'@airaniiofifteen Pagii yopiii \xe2\x9d\xa4\xef\xb8\x8f'
2022-07-10 02:36:28+00:00,b'@airaniiofifteen Pagi Yopi\xf0\x9f\xa5\xb0\xe2\x98\x80\xef\xb8\x8f'
2022-07-10 02:36:24+00:00,b'@airaniiofifteen Pagiiiii'
2022-07-10 02:36:09+00:00,b'@airaniiofifteen Pagi~~\xf0\x9f\x98\x89\xf0\x9f\x98\x98\xf0\x9f\x98\x8d'
2022-07-10 02:36:00+00:00,b'@airaniiofifteen Pagiiiii~'
2022-07-10 02:35:58+00:00,b'@airaniiofifteen Pagi dear yopi'
2022-07-10 02:35:49+00:00,b'@airaniiofifteen Pagiii cayaang \xf0\x9f\xa4\xad\xe2\x9c\xa8'
2022-07-10 02:35:46+00:00,b'@airaniiofifteen Pagii yopi'
2022-07-10 02:35:42+00:00,b'@airaniiofifteen pagi Yopiii'
2022-07-10 02:35:30+00:00,b'@airaniiofifteen Pagi yopii'
2022-07-10 02:35:17+00:00,b'@airaniiofifteen Pagi \xe2\x99\xa5\xef\xb8\x8f'
2022-07-10 02:35:10+00:00,"b'@airaniiofifteen pagi yopi, liat sapi dipotong gak?'"
2022-07-10 02:34:37+00:00,b'@airaniiofifteen PAGI'
2022-07-10 02:33:50+00:00,b'@airaniiofifteen Pagi yopi'
2022-07-10 02:33:46+00:00,b'@airaniiofifteen Pagi yop bangun pagi bakar sate sapi eh sama sate kambeng deng \xf0\x9f\x98\x8c'
2022-07-10 02:33:34+00:00,"b'@airaniiofifteen pagi juga, nyate bareng yuk yop~'"
2022-07-10 02:33:20+00:00,b'@airaniiofifteen Pagi yopi'
2022-07-10 02:32:55+00:00,b'@airaniiofifteen Pagi yopi~\xf0\x9f\x92\x9e'
2022-07-10 02:32:50+00:00,b'@airaniiofifteen Pagiii~'
2022-07-10 02:32:43+00:00,b'@airaniiofifteen Pagi~'
2022-07-10 02:32:40+00:00,b'@airaniiofifteen Pagi\xe2\x99\xa5'
2022-07-10 02:32:27+00:00,b'@airaniiofifteen Pagi\xef\xbd\x9e'
2022-07-10 02:32:10+00:00,b'@airaniiofifteen Pagi teh yopii'
2022-07-10 02:31:48+00:00,b'@airaniiofifteen Pagi Yopi!'
2022-07-10 02:31:15+00:00,b'@airaniiofifteen Pagi juga yop :D'
2022-07-10 02:30:52+00:00,b'@airaniiofifteen Pagi yopi(\xe2\x89\xa7\xe2\x96\xbd\xe2\x89\xa6)'
2022-07-10 02:30:22+00:00,b'@airaniiofifteen Pagi Iofi.'
2022-07-10 02:30:20+00:00,b'@airaniiofifteen Pagi yopi\xf0\x9f\x92\xaa'
2022-07-10 02:30:18+00:00,b'@airaniiofifteen Ohaaapiiii! Mangaat mingguu...'
2022-07-10 02:30:05+00:00,b'@airaniiofifteen Pagi cintaku~'
2022-07-10 02:30:00+00:00,b'@airaniiofifteen Pagi~! \xf0\x9f\x99\x82'
2022-07-10 02:29:58+00:00,b'@airaniiofifteen Pagi Iofi!'
2022-07-10 02:29:39+00:00,b'@airaniiofifteen Pagi iofi'
2022-07-10 02:29:26+00:00,b'@airaniiofifteen Pagi Iofi!!!!'
2022-07-10 02:29:03+00:00,b'@airaniiofifteen Pagi iofi!!!'
2022-07-10 02:28:56+00:00,b'@airaniiofifteen pagi'
2022-07-10 02:28:46+00:00,"b'@airaniiofifteen Pagi, Yopi sayang\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96'"
2022-07-10 02:28:35+00:00,b'@airaniiofifteen pagi yopi'
2022-07-10 02:28:28+00:00,b'@airaniiofifteen Pagiii bebbb'
2022-07-10 02:28:22+00:00,b'@airaniiofifteen Pagi Yopi\xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f'
2022-07-10 02:28:07+00:00,b'@airaniiofifteen Pagi yopi'
2022-07-10 02:28:03+00:00,b'@airaniiofifteen Pagi Yopi~ \xe2\x9d\xa4\xef\xb8\x8f'
2022-07-10 02:28:03+00:00,b'@airaniiofifteen Pagi manis~ \xe2\x9d\xa4'
2022-07-10 02:27:38+00:00,b'@airaniiofifteen Pagi. https://t.co/Ziwu40OX4r'
2022-07-10 02:27:21+00:00,b'@airaniiofifteen Pagi cantik \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\xa8~'
2022-07-10 02:27:15+00:00,b'@airaniiofifteen Pagiiiii \xe2\x9c\xa8'
2022-07-10 02:27:15+00:00,b'@airaniiofifteen Pagi^^ https://t.co/sXWtfGoa8y'
2022-07-10 02:27:14+00:00,b'@airaniiofifteen pagi!!'
2022-07-10 02:27:11+00:00,b'@airaniiofifteen Pagii Yopi \xf0\x9f\xa5\xb0\xe2\x9d\xa4'
2022-07-10 02:26:56+00:00,b'@airaniiofifteen Pagiii yopii\xf0\x9f\xa5\xb0\xf0\x9f\x96\xa4'
2022-07-10 02:26:52+00:00,b'@airaniiofifteen Pagi yopiii  \xf0\x9f\x98\x86~~~'
2022-07-10 02:26:38+00:00,b'@airaniiofifteen Pagi beb'
2022-07-10 02:26:34+00:00,b'@airaniiofifteen Pagi!!'
2022-07-10 02:26:32+00:00,b'@airaniiofifteen PAGI\xf0\x9f\x92\x97'
2022-07-10 02:26:29+00:00,b'@airaniiofifteen Pagi!'
2022-07-10 02:26:11+00:00,b'@airaniiofifteen Pagi Yopi\xf0\x9f\x8c\x9f\n\nsemoga hari kamu menyenangkan \xf0\x9f\x99\x8f'
