Date,Content
2022-04-06 13:10:51+00:00,okyop semangat ngospek kobo nya ya a
2022-04-06 13:04:46+00:00,oksiap yop
2022-04-06 13:00:04+00:00,yah dah iopi
2022-04-06 12:56:26+00:00,udah dong heh
2022-04-06 12:56:05+00:00,okeebebb
2022-04-06 12:55:43+00:00,okay bang iofi
2022-04-06 12:55:06+00:00,didukung csp akhirnya wuoooo
2022-04-06 12:52:22+00:00,semanka as for semangat kaka or just watamelon
2022-04-06 12:52:22+00:00,mudah dimengerti o
2022-04-06 12:47:40+00:00,hayu looh langsung sampai tua pula
2022-04-06 12:47:36+00:00,info di terima yop
2022-04-06 12:47:08+00:00,ok yopi
2022-04-06 12:45:47+00:00,ok be
2022-04-06 12:45:23+00:00,yokai desu
2022-04-06 12:36:24+00:00,ospek gak sihh
2022-04-06 12:33:04+00:00,hati hati ntar kena reversospek
2022-04-06 12:23:34+00:00,smangat kobo feeling agak ga enak
2022-04-06 12:23:10+00:00,wkwkwkwk
2022-04-06 12:22:13+00:00,udah beli yop biarpun pakplay later
2022-04-06 12:08:00+00:00,aowkwowkw di ospek
2022-04-06 12:03:09+00:00,semangka is
2022-04-06 12:01:17+00:00,semongko
2022-04-06 11:54:12+00:00,teori ospek berkedok tour ygy
2022-04-06 11:51:30+00:00,ditunggu loh mbak
2022-04-06 11:50:45+00:00,hayolohhh
2022-04-06 11:43:13+00:00,wuih ospek jadi ingat masa sekolah cuma ini sekolah minecraft holoid
2022-04-06 11:39:28+00:00,menumbalkan junior yang punya kekuatan ghai
2022-04-06 11:39:28+00:00,punten teh
2022-04-06 11:38:51+00:00,semangka
2022-04-06 11:35:00+00:00,tumbal berkedok ospek ospek berkedok tour
2022-04-06 11:33:33+00:00,hiyaaa hiyaa ospek maba dulu wkwk
2022-04-06 11:33:16+00:00,asiikk kontes mewarnai
2022-04-06 11:33:09+00:00,tumbal proyel
2022-04-06 11:32:01+00:00,ayo kobo kamu harus sesuai ekspetasi mereka lakukan yg terbaik
2022-04-06 11:23:28+00:00,watamelon
2022-04-06 11:22:28+00:00,fiyagoo orang jakarta asli
2022-04-06 11:21:51+00:00,udaaah nyicil kaos sm gen dl a
2022-04-06 11:21:05+00:00,jan galak yop ntar rumahmu dikirimin banjir sama nih bocil
2022-04-06 11:13:04+00:00,dompet menangis cgesek let s go canda tapi bener pingin beli semua t
2022-04-06 11:12:10+00:00,baik baik ya kalian asssjjkkkkkkkggsbrrrtkdkwk seneng banget gu d
2022-04-06 11:01:29+00:00,wait lagi hitung duit dulu pasti beli kok www
2022-04-06 10:59:59+00:00,si paling senior
2022-04-06 10:58:41+00:00,wah asik ada ospek
2022-04-06 10:57:26+00:00,sabuk nya jangan lupa
2022-04-06 10:57:08+00:00,yeeeeospek di sawah
2022-04-06 10:56:11+00:00,hmmm ladang bisnis
2022-04-06 10:54:35+00:00,di ospek mak sama bapak
2022-04-06 10:54:17+00:00,bisikan bisikan ini yg bahaya
2022-04-06 10:52:21+00:00,pengen beli t shirtnya tapi ongkir kkalimantan
2022-04-06 10:50:34+00:00,hari hari jajan merch
2022-04-06 10:49:47+00:00,tidak ada satupun cara pembayaran yg bisa saya lakukan yop nggak punya kartu kredit
2022-04-06 10:48:04+00:00,bentar yop sudah malam aku gak bisa kbank besok aja ya
2022-04-06 10:47:55+00:00,bisa pay later gk ponya
2022-04-06 10:47:52+00:00,po bisa sih mbak duitnya bikin gabisa
2022-04-06 10:47:38+00:00,cicil bajunya dulu ya yop
2022-04-06 10:47:07+00:00,ntar kalau dah dapet thr
2022-04-06 10:46:56+00:00,nunggu thr cair dl yop
2022-04-06 10:46:31+00:00,belom gajian mbak ya gusti sabarkan dan tabahkanlah saya
2022-04-06 10:46:27+00:00,pastinya sdh order a
2022-04-06 10:46:15+00:00,hati yop ntr malah terbalik
2022-04-06 10:46:09+00:00,belom dapet thr yop
2022-04-06 10:45:27+00:00,semangka semangat kakaaaa ihh jadul y berasa jaman gw smp
2022-04-06 10:42:50+00:00,wkwkwkkwwk yagoo
2022-04-06 10:42:47+00:00,semanka gt lt
2022-04-06 10:41:16+00:00,jangan galak yop
2022-04-06 10:39:36+00:00,hati yop agak rada bocah nya
2022-04-06 10:38:03+00:00,buset katingnya serem
2022-04-06 10:37:51+00:00,anda juga hati hati
2022-04-06 10:37:37+00:00,kok mirip memya
2022-04-06 10:36:03+00:00,kerjaan m chan nih
2022-04-06 10:34:58+00:00,waduh plot twist nih malah iofi yang di bully kobo mana kobo bocahnya ceplas ceplosnya ngeri banget
2022-04-06 10:34:19+00:00,jangan galak ya yop wkwkkwkw
2022-04-06 10:33:48+00:00,jangan galak ya yop soalnya kobo bisa cepat hujan
2022-04-06 10:33:13+00:00,ikat pinggang diperlihatkan
2022-04-06 10:32:23+00:00,wadohhh udh main ospek aja nih
2022-04-06 10:31:49+00:00,maakalo agak bandel anaknya
2022-04-06 10:30:52+00:00,jangan galak senpi
2022-04-06 10:30:30+00:00,semangka
2022-04-06 10:28:37+00:00,mesti yg ngtl lg laper pengen semangka
2022-04-06 10:28:25+00:00,wkkwkwkwkwkkwkwkw lucu banget astaga
2022-04-06 10:26:52+00:00,kelakuan kshachou sendiri w
2022-04-06 10:24:05+00:00,semangka semangat kakak
2022-04-06 10:19:39+00:00,yang meng tl sangat gaul sekali ya sis
2022-04-06 10:16:18+00:00,tarik sis
2022-04-06 10:16:06+00:00,semangka kaka
2022-04-06 10:13:43+00:00,semangat kakakkkk
2022-04-06 10:13:26+00:00,mantap
2022-04-06 10:12:48+00:00,semangat kaka w
2022-04-06 10:11:50+00:00,nicdapat sponsor
2022-04-06 10:10:28+00:00,yeayy ditunggu info selanjutnya
2022-04-06 10:10:26+00:00,wadoo yang mengasut pak yagoo siapa woy ngaku
2022-04-06 10:10:22+00:00,semangat kaka
2022-04-06 10:09:40+00:00,aduh pakkkk wkwkkwk semangka
2022-04-06 10:08:41+00:00,lets goooooo ditunggu pengumuman selanjutnya
2022-04-06 10:08:17+00:00,semangka
2022-04-06 10:08:00+00:00,uwahh semangatt para artistt yang ikutan nantii owo
2022-04-06 10:07:43+00:00,ikzzzzzz erofi
2022-04-06 10:07:39+00:00,erofii ikuzoooo semangat buat para artisttt yang ikutan
2022-04-06 10:07:13+00:00,semangka wkwkwkwk
2022-04-06 10:07:08+00:00,kerennnnn partner bareng csp langsung ditunggu pemumuman selanjutnya
2022-04-06 10:06:51+00:00,ni ditunggu pengumuman selanjutnya
2022-04-06 10:06:41+00:00,akhirnya ya bun disponsori oleh official csp
2022-04-06 10:06:13+00:00,mantappp
2022-04-06 10:06:10+00:00,whoahhhhhhhhhhhh ditunggu info selanjutnya yopi
2022-04-06 10:06:09+00:00,yey semangkaaaaa
2022-04-06 10:05:35+00:00,tarik sis semongko
2022-04-06 10:05:28+00:00,ditunggu event iofi irofi
2022-04-06 10:04:17+00:00,semongko
2022-04-06 10:03:55+00:00,wkwkwk lucu
2022-04-06 10:03:55+00:00,wkwkwk semangka
2022-04-06 10:03:53+00:00,semangka
2022-04-06 10:03:50+00:00,semangka ygy
2022-04-06 10:03:49+00:00,siapa yang ngajarin pak yagoo ini
2022-04-06 10:03:47+00:00,tarik sist semongko
2022-04-06 10:03:43+00:00,semangkaa
2022-04-06 10:03:12+00:00,semangkaaa wwww
2022-04-06 10:02:46+00:00,wkwkkwk astaga
2022-04-06 10:02:41+00:00,wkwkwk
2022-04-06 10:02:26+00:00,kwkwkwkwkwwk
2022-04-06 10:02:01+00:00,wkakwkwkwkw
2022-04-06 10:01:26+00:00,wkwkwkk
2022-04-06 10:00:38+00:00,wkwkwkwk
2022-04-06 10:00:27+00:00,ketauan yopi kang tl
2022-04-06 10:00:24+00:00,semangka
2022-04-06 10:00:17+00:00,semangka
2022-04-06 10:00:03+00:00,wkwkkwkkw semangkaa
2022-04-06 10:00:00+00:00,bisa aja pak yagoo
2022-04-06 09:59:55+00:00,semangat kakak
2022-04-06 09:59:51+00:00,wkwkkwkwkw
2022-04-06 09:59:38+00:00,wkwkw ini yang ngtl siapa ngaku
2022-04-06 09:59:08+00:00,pak bossssss semangkaaaaaaaaaa a a a a
2022-04-06 09:59:05+00:00,semangka holo id
2022-04-06 09:59:01+00:00,semangkaaa
2022-04-06 09:58:08+00:00,dia salah semangka yang salah
2022-04-06 09:58:03+00:00,semangka
2022-04-06 09:57:48+00:00,semangka holoid a
2022-04-06 09:57:21+00:00,semangkaaaa
2022-04-06 09:57:20+00:00,semangka
2022-04-06 09:57:11+00:00,semangka holoid
2022-04-06 09:57:08+00:00,semangkaaa
2022-04-06 09:56:53+00:00,capek aku
2022-04-06 09:56:53+00:00,semangkaaaaa
2022-04-06 09:56:50+00:00,semangkaaa
2022-04-06 09:23:44+00:00,yopi paginya kwkwkw
2022-04-06 08:49:02+00:00,aaaaaa gk sabar gt lt
2022-04-06 08:47:46+00:00,wehhhh udh tahunnn yaaaa
2022-04-06 08:43:29+00:00,awawawaawa can t waittt ujdhfj
2022-04-06 08:24:20+00:00,tahun ini sudah berjaya dan semoga tahun berikutnya makin sukses
2022-04-06 08:04:59+00:00,pagiiii
2022-04-06 07:56:37+00:00,met pagi
2022-04-06 07:26:05+00:00,siang
2022-04-06 06:40:05+00:00,woooo di bangunin ama ayang
2022-04-06 06:30:08+00:00,keikaku plan all according
2022-04-06 06:28:30+00:00,gachiiii
2022-04-06 06:18:18+00:00,pagi
2022-04-06 06:07:52+00:00,otsukar yopi terima kasih stream collanya baecenzo jagoooooooo wwww
2022-04-06 06:06:07+00:00,uwooohh otsu masih sibuk belum smpt nonton nanti malam br deh nonton vod nya
2022-04-06 05:32:34+00:00,pagiii
2022-04-06 05:20:15+00:00,pagi
2022-04-06 05:15:30+00:00,pagi
2022-04-06 04:46:40+00:00,pagi yopi senpai
2022-04-06 04:44:47+00:00,pagi
2022-04-06 04:41:30+00:00,pagi iofi
2022-04-06 04:38:02+00:00,pagi d
2022-04-06 04:32:10+00:00,pagi erofi
2022-04-06 04:22:25+00:00,pagi yopi
2022-04-06 04:20:30+00:00,pagi neng
2022-04-06 04:14:52+00:00,pagi be
2022-04-06 04:11:41+00:00,pagi d a
2022-04-06 04:11:02+00:00,pagi nona manis soronglah kkiri kkiri kkiri
2022-04-06 04:09:22+00:00,pagi be
2022-04-06 04:09:14+00:00,pagi be
2022-04-06 04:02:10+00:00,pagi
2022-04-06 03:53:17+00:00,pagi dek sori baru balas khkhkhk
2022-04-06 03:50:53+00:00,pagi yopi
2022-04-06 03:45:42+00:00,pagi d
2022-04-06 03:37:02+00:00,pagi
2022-04-06 03:35:51+00:00,pagi iofi
2022-04-06 03:35:49+00:00,pagi d
2022-04-06 03:35:35+00:00,pagiii iofi
2022-04-06 03:33:46+00:00,pagiiiii
2022-04-06 03:32:11+00:00,ooh dapet yg kedua pagii yop
2022-04-06 03:32:05+00:00,pagiii
2022-04-06 03:30:17+00:00,pagi yopi
2022-04-06 03:29:20+00:00,pagiiiiiiii
2022-04-06 03:28:20+00:00,pagi yopi
2022-04-06 03:28:18+00:00,pagi iofi
2022-04-06 03:27:14+00:00,pagi yopi
2022-04-06 03:26:49+00:00,pagiiiiiiii yopiiiii
2022-04-06 03:25:28+00:00,pagi
2022-04-06 03:25:21+00:00,pagi yopi
2022-04-06 03:25:04+00:00,pagi
2022-04-06 03:24:57+00:00,pagi
2022-04-06 03:22:35+00:00,pagi yopi
2022-04-06 03:21:20+00:00,pagi
2022-04-06 03:21:03+00:00,wilujeng enjing yop
2022-04-06 03:20:39+00:00,pagi
2022-04-06 03:19:23+00:00,pagi
2022-04-06 03:18:59+00:00,pagi
2022-04-06 03:18:22+00:00,pagi a
2022-04-06 03:17:55+00:00,monopoly mari kita lihat seberapa hoki yopi
2022-04-06 03:17:39+00:00,pagi
2022-04-06 03:17:26+00:00,selamat pagi iofi lt
2022-04-06 03:16:41+00:00,selamat pagi lagi yopi
2022-04-06 03:14:44+00:00,pagi
2022-04-06 03:13:51+00:00,pagi
2022-04-06 03:13:29+00:00,pagi
2022-04-06 03:11:41+00:00,pagi
2022-04-06 03:10:39+00:00,pagi yopi
2022-04-06 03:10:23+00:00,pagi
2022-04-06 03:09:04+00:00,pagi iofi
2022-04-06 03:08:30+00:00,pagi yopi
2022-04-06 03:08:29+00:00,pagi
2022-04-06 03:07:36+00:00,pagi yopi
2022-04-06 03:07:00+00:00,pagiii yopiii
2022-04-06 03:06:47+00:00,pagiiiiiii
2022-04-06 03:06:29+00:00,pagi iofi
2022-04-06 03:06:09+00:00,pagii yopiii
2022-04-06 03:05:17+00:00,pagiii
2022-04-06 03:05:14+00:00,pagi
2022-04-06 03:05:09+00:00,pagi iofi
2022-04-06 03:04:45+00:00,pagi iofi
2022-04-06 03:04:39+00:00,pagi yopiiii
2022-04-06 03:04:37+00:00,pagi
2022-04-06 03:04:35+00:00,pagii yopiii
2022-04-06 03:04:33+00:00,yeahhh semoga kocokan dadu nya wangy
2022-04-06 03:04:29+00:00,pagiiiiii
2022-04-06 03:04:29+00:00,pagiiiiiiiiii juga
2022-04-06 03:04:07+00:00,pagi
2022-04-06 03:03:54+00:00,pagi iofi
2022-04-06 03:03:11+00:00,pagi
2022-04-06 03:02:53+00:00,pagi cantik
2022-04-06 03:02:53+00:00,pagi d
2022-04-06 03:02:53+00:00,pagi lofi
2022-04-06 03:02:43+00:00,pagi yopi
2022-04-06 03:02:29+00:00,pagi lagi yopi
2022-04-06 03:02:16+00:00,pagi yopi
2022-04-06 03:02:12+00:00,selamat malam
2022-04-06 03:02:07+00:00,pagiiiiii iofi
2022-04-06 03:01:57+00:00,pagi
2022-04-06 03:01:28+00:00,pagi iofi
2022-04-06 03:01:25+00:00,pagi yopi
2022-04-06 03:01:22+00:00,pagi
2022-04-06 03:01:17+00:00,pagi
2022-04-06 03:01:17+00:00,pagi lagi yop
2022-04-06 03:01:12+00:00,pagi
2022-04-06 03:01:11+00:00,pagi
2022-04-06 03:01:11+00:00,pagi
2022-04-06 03:01:07+00:00,pagi juga mbak gt lt
2022-04-06 03:01:05+00:00,pagi
2022-04-06 03:01:05+00:00,pagi
2022-04-06 03:00:59+00:00,pagi
2022-04-06 03:00:55+00:00,pagi iofi
2022-04-06 03:00:47+00:00,pagi besti hari ini hari besar
2022-04-06 03:00:46+00:00,pagi yopi o o
2022-04-06 03:00:46+00:00,pagiiiiiiii
2022-04-06 03:00:45+00:00,met pagi iofi sayang uwu
2022-04-06 03:00:37+00:00,pagi juga
2022-04-06 03:00:35+00:00,pagii sayang
2022-04-06 03:00:35+00:00,pagi yopiii
2022-04-06 03:00:34+00:00,pagii nona cantikkk tadi tidur lagi yaa
2022-04-06 03:00:32+00:00,pagi
2022-04-06 03:00:30+00:00,pagi sayang
2022-04-06 03:00:30+00:00,pagi yopi
2022-04-06 03:00:28+00:00,pagi yopiii
2022-04-06 03:00:27+00:00,pagi iofi gt
2022-04-06 03:00:23+00:00,pagiiiii
2022-04-06 03:00:22+00:00,pagiii yopii
2022-04-06 03:00:22+00:00,pagi iofi
2022-04-06 03:00:19+00:00,pagiiiiiii yopiiiiiii
2022-04-06 03:00:13+00:00,pagi iofi
2022-04-06 03:00:10+00:00,pagi yopi
2022-04-06 03:00:09+00:00,pagi mbak
2022-04-06 03:00:09+00:00,pagii yopi
2022-04-06 03:00:07+00:00,pagiii
2022-04-06 02:49:27+00:00,pagi juga sayang
2022-04-06 02:48:48+00:00,pagi juga sayang udah makan kok
2022-04-06 02:47:47+00:00,pagi
2022-04-06 02:45:22+00:00,nani ga nyangka bneran pagi banget
2022-04-06 02:43:44+00:00,aseeeek tumpeng an
2022-04-06 02:42:32+00:00,pagii yopi a
2022-04-06 02:32:44+00:00,pagi sayang
2022-04-06 02:06:56+00:00,udah sih tadi yop sekarang mau kelarin tugas dulu huhuhuhu
2022-04-06 01:28:28+00:00,pagi juga yop
2022-04-06 01:18:11+00:00,pagi yopi
2022-04-06 01:07:23+00:00,apakah yagoo ikutan bukber
2022-04-06 00:53:59+00:00,saya tidak sahur
2022-04-06 00:48:54+00:00,pagi sayang maa hari ini lagi sakit nih
2022-04-06 00:40:13+00:00,pagi sayang tumben baik
2022-04-06 00:34:34+00:00,pagi yopi
2022-04-06 00:33:34+00:00,bruh wkwkwk
2022-04-06 00:30:58+00:00,pagi
2022-04-06 00:29:33+00:00,pagi lofi
2022-04-06 00:23:13+00:00,pagi
2022-04-06 00:21:59+00:00,pagii yop btw ini dosis harian buat hari ini kah
2022-04-06 00:15:22+00:00,bangun yopi dah siang jangan tidur lagi ya
2022-04-05 23:56:41+00:00,iofi sesat njir gua puasa disuruh makan
2022-04-05 23:38:56+00:00,pagi iofi
2022-04-05 23:25:50+00:00,pagi be
2022-04-05 23:24:23+00:00,pagi
2022-04-05 23:11:06+00:00,pagi sayang
2022-04-05 23:08:59+00:00,pagi
2022-04-05 23:08:51+00:00,eh yopi tumben bangun pagi
2022-04-05 22:58:17+00:00,pagi
2022-04-05 22:51:07+00:00,pagi
2022-04-05 22:48:24+00:00,pagi yopi tumben tumben nih yop bangun pagi dan makasih udah ingetin
2022-04-05 22:47:53+00:00,pagi iofi
2022-04-05 22:46:38+00:00,pagi yop wih tumben pagi banget
2022-04-05 22:42:16+00:00,pagi iofi
2022-04-05 22:39:05+00:00,pagi yop tadi nggak liat hp jadi nggak langsung bales
2022-04-05 22:35:41+00:00,pagi iofi
2022-04-05 22:35:30+00:00,bagun aja iopi puasa tidak boleh makan
2022-04-05 22:31:47+00:00,pagi
2022-04-05 22:27:07+00:00,pagi yopi
2022-04-05 22:25:56+00:00,pagi
2022-04-05 22:25:09+00:00,what apakah dunia baik baik saja saat ini
2022-04-05 22:20:49+00:00,pagiii sahur
2022-04-05 22:13:31+00:00,pagi
2022-04-05 22:10:16+00:00,pagi
2022-04-05 22:01:26+00:00,pagi
2022-04-05 22:00:58+00:00,pagiiiiiii yopiiiiiiiiii
2022-04-05 22:00:22+00:00,pagi yoppp pagi sekali anda bangunnya
2022-04-05 21:56:06+00:00,pagi kali ini aku akan membagikan alarm buat sahurm alarm alarm enjoy
2022-04-05 21:54:55+00:00,pagi yopiiii
2022-04-05 21:53:48+00:00,pagi juga sayang kamu jangan lupa makan jugaa
2022-04-05 21:53:42+00:00,wah makasih diingetin yop di tempat saya jam segitu dah subuh sih tp tweet mu selalu kunantikan
2022-04-05 21:52:45+00:00,selamat pagi besti
2022-04-05 21:50:00+00:00,harusnya nanti jam
2022-04-05 21:49:24+00:00,selamat pagi
2022-04-05 21:46:40+00:00,makacihhh ayang lt udh kok yaanggggg lt lt
2022-04-05 21:46:03+00:00,pagi juga sayang
2022-04-05 21:45:45+00:00,masih mimpi masih mimpi
2022-04-05 21:44:29+00:00,pagi juga sayaang kamu juga jangan lupa makan
2022-04-05 21:42:48+00:00,pagi yopi
2022-04-05 21:41:58+00:00,pagi sayang barusan udah kok
2022-04-05 21:41:29+00:00,naaaahhhhh ini baru pagi beneran
2022-04-05 21:41:03+00:00,pagi
2022-04-05 21:40:28+00:00,pagi iofi ga makan masih nyaman di tempat tidur
2022-04-05 21:40:08+00:00,thanks for threminder yopi tp dah selesai sih makanyya
2022-04-05 21:40:04+00:00,pagi sayang makasih yah udah bangunin
2022-04-05 21:40:02+00:00,pagi juga say
2022-04-05 21:38:31+00:00,pagi yopi a a
2022-04-05 21:37:42+00:00,pagi juga yopi
2022-04-05 21:37:34+00:00,tumbeng bangun pagi pagi sekali good morning iofi
2022-04-05 21:37:34+00:00,pagi berkah bersama ukhtea yopi
2022-04-05 21:37:16+00:00,pagi yopi
2022-04-05 21:36:32+00:00,makasih sayang
2022-04-05 21:36:05+00:00,pagi yop tumben bener tweet jam segini
2022-04-05 21:35:55+00:00,mood banget di bangunin yopi meet pagi juga yop
2022-04-05 21:34:37+00:00,yattaaa ada yang ingetin aku sahur maaciw yopi
2022-04-05 21:34:30+00:00,pagi yop lumayan temlad udh mau imsak
2022-04-05 21:34:22+00:00,pagi juga sayang makasih udah diingetin
2022-04-05 21:33:42+00:00,pagi wah tumben banget jam segini yop
2022-04-05 21:33:22+00:00,pagi yopi
2022-04-05 21:32:47+00:00,pagii juga bmakasih udah di ingetin yaa
2022-04-05 21:32:21+00:00,selamat pagi juga ayang yopii
2022-04-05 21:31:48+00:00,pagi juga be
2022-04-05 21:31:25+00:00,pagi be
2022-04-05 21:30:36+00:00,pagi juga sayang
2022-04-05 21:30:16+00:00,pagi yopi tadi makan jadi lebih semangat baru selesai nih makannya
2022-04-05 21:29:39+00:00,hmmm iya kucek kucek mata kamu udah makan kalau belum kita gofood aja apa mau boncengan
2022-04-05 21:29:02+00:00,pagi juga yopi sayangku
2022-04-05 21:28:59+00:00,pagi yopi d
2022-04-05 21:28:37+00:00,pagiiii iofi saya suka kamu
2022-04-05 21:28:26+00:00,pagi juga yop iya udah bangun yop
2022-04-05 21:27:56+00:00,halu
2022-04-05 21:27:28+00:00,waaahh pagi juga yopi tumben dah bangun jam segini juga yah yop
2022-04-05 21:26:09+00:00,pagiiiiiiii
2022-04-05 21:25:59+00:00,iya nih barusan abis makan pagi yop
2022-04-05 21:25:46+00:00,pagi juga udah kok tadi
2022-04-05 21:25:32+00:00,pagi yop btw wita udah imsak
2022-04-05 21:25:25+00:00,pagi sayang makasih udah ingetin btw udah selesai makan juga sih
2022-04-05 21:25:17+00:00,pagi iofii
2022-04-05 21:25:14+00:00,ga ada dulu lagi puasa
2022-04-05 21:25:09+00:00,akhirnya bisa makan karna udah diingetin ayang
2022-04-05 21:25:00+00:00,pagi iofi
2022-04-05 21:24:32+00:00,pagi yopi tumben yop udah bangun
2022-04-05 21:24:19+00:00,sudah
2022-04-05 21:23:50+00:00,waduh udh bnagun sayang tumben twt paginya jam segini biasanya twt siangnya abis juhur
2022-04-05 21:23:41+00:00,pagi juga yop
2022-04-05 21:23:25+00:00,pagii yopi barusan aja beres makan terima kasih ya udh di ingetin
2022-04-05 21:23:05+00:00,pagi juga iopiiii udah makan kok tenang aja gt
2022-04-05 21:22:55+00:00,makasih beudh ngingetin tapi lain kali lebih cepet ngingetin nya jangan mepet ksahur
2022-04-05 21:22:36+00:00,pagi sayang aku hari ini puasa jadi makannya tadi jam tapi makasih udah ngingetin hava nicday yopi lt
2022-04-05 21:22:30+00:00,pagi yop waktunya tydur dah imsak
2022-04-05 21:21:54+00:00,pagi
2022-04-05 21:21:44+00:00,udah mau imsak yop
2022-04-05 21:21:34+00:00,pagi iofi
2022-04-05 21:21:25+00:00,pagi juga yopi
2022-04-05 21:21:11+00:00,pagi sayang imsak dibangunin ayang yopi emang sesuatu deh
2022-04-05 21:20:57+00:00,waduh sayang udah subuh duluan a a
2022-04-05 21:20:53+00:00,pagii yopi
2022-04-05 21:20:47+00:00,pagi
2022-04-05 21:20:37+00:00,mlenyot
2022-04-05 21:20:35+00:00,pagi belum tidur
2022-04-05 21:20:22+00:00,bolehlaaaaahhh
2022-04-05 21:20:22+00:00,pagi juga yop
2022-04-05 21:20:15+00:00,pagi juga
2022-04-05 21:20:14+00:00,bangun belom tidur bahkan
2022-04-05 21:20:09+00:00,pagi
2022-04-05 21:19:51+00:00,pagi sayang ini lagi makan
2022-04-05 21:19:47+00:00,dikala dipanggil sayang sama yopi
2022-04-05 21:19:40+00:00,pagi sayanggggggg
2022-04-05 21:19:33+00:00,pagiii
2022-04-05 21:19:25+00:00,iya sayang ini dah selesai subuhan
2022-04-05 21:19:22+00:00,pagi yopi
2022-04-05 21:19:21+00:00,pagi bgt
2022-04-05 21:19:09+00:00,sayangnya disini sudah adzan
2022-04-05 21:19:08+00:00,pagi yopi
2022-04-05 21:19:01+00:00,pagii sayang
2022-04-05 21:18:52+00:00,pagi yopi udah nyarap kok ini makmiheh
2022-04-05 21:18:33+00:00,kesiangan
2022-04-05 21:18:27+00:00,pagi iofi
2022-04-05 21:18:27+00:00,pagi yopi udah sahur belum
2022-04-05 21:18:22+00:00,tutorial spidrun sahur mepet imsak subuh
2022-04-05 21:18:08+00:00,ah ia sauur sauur sau zzzzzzzzz
2022-04-05 21:18:05+00:00,pagi juga say wait tumben bangunin jam segini sayang tenang aja udah makan kok tadi mbak
2022-04-05 21:17:56+00:00,iya sayang
2022-04-05 21:17:45+00:00,pagi yopi a
2022-04-05 21:17:43+00:00,pagi iofi iya nih udah bangun
2022-04-05 21:17:27+00:00,yopi ikut sahur
2022-04-05 21:17:25+00:00,pagii sayang
2022-04-05 21:17:19+00:00,pagi iofi
2022-04-05 21:17:19+00:00,terima kasih loh sayang btw jangan lupa juga kamu makan dan stay hydrated
2022-04-05 21:17:15+00:00,pagiii yopiiii makan indomilg kali ykk
2022-04-05 21:16:43+00:00,siap sayangkuuuuu
2022-04-05 21:16:38+00:00,jangan lupa minum
2022-04-05 21:16:31+00:00,pagii yopi
2022-04-05 21:16:28+00:00,pagi yang udh kok santai aja
2022-04-05 21:16:26+00:00,udah ayang udah kyaaa gt lt
2022-04-05 21:16:24+00:00,pagi yop udh imsak disini
2022-04-05 21:16:22+00:00,sahur dibangunin ortu sahur dibangunin ayang
2022-04-05 21:16:20+00:00,udimsak mbak
2022-04-05 21:16:19+00:00,selamat pagi sayang iya aku makan dulu ya terus siap siap mau masuk sekolah
2022-04-05 21:16:19+00:00,pagi juga sayang
2022-04-05 21:16:17+00:00,pagi
2022-04-05 21:16:13+00:00,pagi juga sayang makasih dah ingetin
2022-04-05 21:15:57+00:00,telat yang ingetin udah imsak gak jadi makan deh
2022-04-05 21:15:53+00:00,udah yang
2022-04-05 21:15:52+00:00,pagi iofi
2022-04-05 21:15:49+00:00,pagi juga yopi a iya sebentar lagi ya menit aja masih ngantuk
2022-04-05 21:15:46+00:00,morning iofi udah sahur
2022-04-05 21:15:44+00:00,pagi juga sayangku
2022-04-05 21:15:41+00:00,wah sempet bangun ternyata pagi yop
2022-04-05 21:15:36+00:00,makasih udah ngingetin yah cantik
2022-04-05 21:15:35+00:00,udah imsak ayang
2022-04-05 21:15:28+00:00,pagi b
2022-04-05 21:15:26+00:00,ahahahahah sialan kaget pantes aneh soalnya aku ga punya pacar tbtada yg ngechat ginian pag
2022-04-05 21:15:21+00:00,makasih tapi udah mo imsak yop
2022-04-05 21:15:20+00:00,morning yop sudah imsak disini tapi makasih sudah ngingetin
2022-04-05 21:15:15+00:00,makasihh bebudah kok dah beres maacih
2022-04-05 21:15:13+00:00,pagi
2022-04-05 21:15:01+00:00,pagi juga sayang
2022-04-05 21:14:57+00:00,pagi juga sayang yuk sahur bareng ama aku
2022-04-05 21:14:53+00:00,pagii sayang udah yop
2022-04-05 21:14:50+00:00,pagi yopi
2022-04-05 21:14:45+00:00,udah imsak sayang
2022-04-05 21:14:45+00:00,tumbenan nih yop ada apa nih
2022-04-05 17:06:23+00:00,wiiiih nd anniv
2022-04-05 16:50:47+00:00,ditunggu kejutannya besok
2022-04-05 16:45:28+00:00,ada tv sesi
2022-04-05 16:44:41+00:00,apaan nih
2022-04-05 16:43:46+00:00,m chan tumpengan
2022-04-05 16:42:33+00:00,yang pasti ada kamu di hatiku sih yop
2022-04-05 16:35:55+00:00,lagu baru
2022-04-05 16:35:31+00:00,hmmmm ada apa tuchhhh
2022-04-05 16:34:50+00:00,tebak
2022-04-05 16:34:32+00:00,ada tv
2022-04-05 16:33:55+00:00,entah saya pun tak tau yagoo potong tumpeng meter
2022-04-05 14:36:09+00:00,pagi
2022-04-05 14:14:45+00:00,kepada ketua korenhormaaaaaaat grakk
2022-04-05 14:06:35+00:00,yopi kita udah real gaes
2022-04-05 13:13:17+00:00,ihhhh gemesin banget yopiiiii aaaaa mirip karena sama sama lucuuuu lt lt
2022-04-05 12:35:55+00:00,aaa karung mana karung lucu banget gemes
2022-04-05 12:17:55+00:00,arrghh kawaiiii a a
